record_key,source_id,phase,tolerance_ms,true_sec,pred_sec,error_ms,detected,uncertain,within_tolerance,TP_conventional,FP_conventional,FN_conventional,current_TP,current_FP,current_FN,classification_conventional,classification_current
stead_event_00198,hv60988776,S,50,8.4,8.46,60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00203,hv60997796,S,50,9.8,6.69,-3110,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00226,hv61058691,S,50,8.36,15.63,7270,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00228,hv61059176,S,50,7.71,7.68,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00240,hv61086956,S,50,6.92,7,80.0000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00241,hv61088071,S,50,5.83,5.85,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00242,hv61089106,S,50,8.22,15.32,7100,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00245,hv61099496,S,50,8.4,8.38,-19.9999999999996,1,1,1,1,0,0,1,0,0,TP,TP
stead_event_00247,hv61105861,S,50,9.2,13.5,4300,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00248,hv61106101,S,50,11.05,10.98,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00256,hv61120311,S,50,9.89,10.1,209.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00261,hv61125041,S,50,11.78,11.78,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00264,hv61133066,S,50,11.08,11.27,189.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00272,hv61141866,S,50,11.37,11.65,279.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00273,hv61145391,S,50,8.73,8.98,250,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00280,hv61157446,S,50,8.99,13.68,4690,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00305,hv61190896,S,50,7.41,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_00313,hv61198966,S,50,11.53,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_00324,hv61227431,S,50,10.64,10.49,-150,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00351,hv61289741,S,50,11.68,11.64,-39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00358,hv61301126,S,50,11.34,11.51,170,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00364,hv61313351,S,50,12.66,12.58,-80.0000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00366,hv61313951,S,50,11.87,11.6,-270.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00367,hv61314166,S,50,9.51,9.47,-39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00383,hv61351376,S,50,12.27,11.67,-600,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00390,hv61373431,S,50,10.51,10.65,140.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00395,hv61387541,S,50,13.23,13.85,619.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00396,hv61387641,S,50,10.23,10.85,619.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00401,hv61404776,S,50,7.77,7.7,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00405,hv61415741,S,50,11.46,11.79,329.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00408,hv61424936,S,50,11.51,11.45,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00411,hv61431046,S,50,15.48,15.46,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00412,hv61443381,S,50,14.48,14.46,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00427,hv61470176,S,50,14.7,15.32,619.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00441,hv61491046,S,50,13.12,13.02,-100.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00445,hv61494321,S,50,12,11.87,-130.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00446,hv61494421,S,50,13.2,13.7,499.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00453,hv61515041,S,50,13.03,12.98,-50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00464,hv61573621,S,50,12.95,12.9,-50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00467,hv61586936,S,50,9.22,9.35,129.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00469,hv61591531,S,50,6.43,6.34,-89.9999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00471,hv61596221,S,50,7.37,7.31,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00473,hv61626271,S,50,12.72,12.65,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00475,hv61629831,S,50,9.1,9.1,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00478,hv61630461,S,50,17.01,31.23,14220,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00485,hv61653731,S,50,18.8,18.84,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00488,hv61657746,S,50,14.02,14.09,70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00489,hv61659231,S,50,13.02,13.09,70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00498,hv61694021,S,50,16.09,16.06,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00499,hv61695836,S,50,20.89,20.92,30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00506,hv61717336,S,50,18.04,17.88,-160,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00508,hv61724031,S,50,13.41,13.42,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00512,hv61755026,S,50,19.22,19.25,30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00513,hv61763851,S,50,12.9,12.84,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00518,hv61785231,S,50,19.64,19.64,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00522,hv61796236,S,50,17.91,17.86,-50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00529,hv61836176,S,50,13.52,13.54,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00531,hv61839021,S,50,15.48,15.57,89.9999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00532,hv61839706,S,50,18.21,18.29,79.9999999999983,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00535,hv61566007,S,50,14.08,14.22,140.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00540,hv61872781,S,50,14.1,14.08,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00554,hv61945641,S,50,11.74,11.95,209.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00568,hv70009322,S,50,9.39,9.43,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00574,hv70021937,S,50,16.01,15.94,-70.0000000000021,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00575,hv70023277,S,50,16.32,16.25,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00577,hv70039687,S,50,12.75,28.34,15590,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00581,hv70052617,S,50,13.6,21.34,7740,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00594,hv70075181,S,50,12.7,16.07,3370,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00614,hv70119016,S,50,11,11.24,240,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00615,hv70121976,S,50,7,7.37,370,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00634,hv60960381,S,50,9.45,9.47,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00635,hv60966561,S,50,12.15,12.16,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00651,hv61042316,S,50,15.17,15.11,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00654,hv61059176,S,50,10.93,10.83,-99.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00669,hv61199221,S,50,7.04,6.85,-190,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00680,hv61312676,S,50,9.3,9.39,89.9999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00684,hv61349046,S,50,8.85,8.85,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00687,hv61369201,S,50,12.7,13.46,760,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00688,hv61383356,S,50,14.9,9.68,-5220,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00693,hv61402671,S,50,10.5,11.25,750,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00718,hv61744946,S,50,11.3,11.59,289.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00729,hv61828751,S,50,20.11,20.18,70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00732,hv61569122,S,50,21.36,21.4,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00735,hv61881196,S,50,9.49,9.46,-29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00750,hv62019746,S,50,8.4,8.3,-99.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00762,ak012azl0m1x,S,50,14.99,15.09,99.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00766,ak01122itd6r,S,50,11.6,11.84,240,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00772,ak0128ezfwlw,S,50,14.7,14.64,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00779,ak19714709,S,50,13.7,13.95,249.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00782,ak01122itd6r,S,50,14.5,16.86,2360,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00791,hv60921251,S,50,7.5,7.43,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00809,hv60977116,S,50,10.4,10.44,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00813,hv60984151,S,50,9.3,9.48,180,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00819,hv60991386,S,50,12.32,19.6,7280,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00820,hv60991471,S,50,15.6,15.55,-49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00823,hv61026081,S,50,11.13,19.48,8350,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00830,hv61036836,S,50,8.5,8.47,-29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00831,hv61055001,S,50,9.22,8.82,-400,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00834,hv61073686,S,50,5.5,5.43,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00837,hv61080921,S,50,9.9,9.82,-80.0000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00838,hv61081481,S,50,6.3,6.27,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00849,hv61107221,S,50,6.7,6.62,-80.0000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00860,hv61146926,S,50,7.9,7.76,-140.000000000001,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00867,hv61157001,S,50,6.5,6.47,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00871,hv61170061,S,50,9.7,9.73,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00877,hv61193411,S,50,8.18,7.51,-670,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00892,hv61276871,S,50,5.4,5.38,-20.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00893,hv61278656,S,50,9.2,9.21,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00915,hv61332976,S,50,9.2,9.1,-100.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00921,hv61349676,S,50,8.31,8.47,160,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00929,hv61416591,S,50,6.83,7.56,730,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00942,hv61480866,S,50,8.8,13.44,4640,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_00945,hv61501976,S,50,6.3,6.29,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00947,hv61567036,S,50,8.6,8.55,-49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00957,hv61683836,S,50,5.7,5.69,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00962,hv61684436,S,50,11.4,11.36,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00972,hv61753126,S,50,9.39,9.38,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00973,hv61756966,S,50,7.4,7.38,-20.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00978,hv61798521,S,50,8.3,8.32,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_00996,hv61955651,S,50,15.71,15.68,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01021,ak19078998,S,50,11.6,11.94,340,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01023,16021240,S,50,13.6,13.59,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01028,16334312,S,50,13.5,13.53,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01038,12089196,S,50,13.1,13.15,50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01039,16194199,S,50,12,12.04,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01042,16194207,S,50,14.1,14.29,189.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01045,14835964,S,50,10.9,11.42,520,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01050,12576612,S,50,14.2,14.91,709.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01051,14836273,S,50,15.7,15.79,89.9999999999981,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01052,12576617,S,50,11.2,11.36,159.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01054,14836840,S,50,12.17,12.09,-80.0000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01072,12103389,S,50,15.4,15.76,359.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01076,16194319,S,50,12.1,9.84,-2260,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01078,12576674,S,50,15.7,14.4,-1300,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01080,12576732,S,50,10.89,11.08,189.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01082,12578488,S,50,12.1,12.1,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01088,12581808,S,50,16.9,17.04,140.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01089,12742170,S,50,12.4,12.59,189.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01102,12582975,S,50,14.4,21.3,6900,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01107,14843868,S,50,13.96,7.22,-6740,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01111,12638914,S,50,16.3,16.28,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01112,12669138,S,50,11.3,12.36,1060,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01116,12692694,S,50,15.93,16.04,109.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01118,12738686,S,50,12.1,15.98,3880,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01129,12821491,S,50,10.9,10.95,49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01130,12821492,S,50,14.59,24.02,9430,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01131,12824921,S,50,14.3,14.98,680,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01132,12862188,S,50,11.8,11.8,0,1,1,1,1,0,0,1,0,0,TP,TP
stead_event_01145,13231845,S,50,6.6,6.71,109.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01148,13324932,S,50,9.94,9.9,-39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01149,13324955,S,50,13.1,13.27,170,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01150,13347186,S,50,10.7,10.4,-300.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01174,603273129,S,50,9.64,9.89,250,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01178,ci10321469,S,50,8.77,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_01186,se60006308,S,50,14.44,14.39,-49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01187,se60055323,S,50,8.7,8.51,-190.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01202,605597273,S,50,11,12.34,1340,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01219,ak16852320,S,50,9.9,10.21,310.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01223,uw60403756,S,50,11.7,11.42,-280.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01225,uw61343631,S,50,9,9.05,50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01235,uw60559447,S,50,12.5,12.36,-140.000000000001,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01236,uw10718583,S,50,7.5,7.8,300,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01237,uw60537116,S,50,10.1,10.67,570,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01249,uw60403241,S,50,9.81,10.09,279.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01260,uw61106652,S,50,12,11.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01263,uw61127281,S,50,12.3,12.24,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01268,uw61335361,S,50,13.8,14.07,270,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01270,uw60814126,S,50,11.8,11.83,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01276,uw10754098,S,50,10.4,10.43,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01278,uw10822653,S,50,10.5,10.72,220.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01280,uw60802986,S,50,10.37,10.55,180,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01288,uw61018456,S,50,12,12.12,119.999999999999,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01311,nc71529270,S,50,8,14.54,6540,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01317,nc71641181,S,50,10.6,10.65,50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01341,nc71913986,S,50,9.02,5.57,-3450,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01345,nc71967435,S,50,11.1,11.38,280.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01352,nc72016185,S,50,13.69,13.74,50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01363,nc72181111,S,50,12.68,12.7,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01365,nc72184666,S,50,9.68,9.7,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01374,nc72317021,S,50,11.15,11.54,389.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01375,nc72385361,S,50,8.15,8.54,389.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01383,nc72447196,S,50,10.3,10.35,49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01389,nc72554506,S,50,11.6,11.71,110.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01391,nc72562151,S,50,16.44,16.4,-40.0000000000027,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01396,nc72754570,S,50,23.28,23.66,379.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01397,nc72775466,S,50,23.09,23.17,80.0000000000018,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01401,nc72935281,S,50,14.45,14.43,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01408,nc73040151,S,50,16.74,16.75,9.99999999999801,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01411,nc71454690,S,50,24.44,24.92,480,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01416,nc71467050,S,50,20.42,21.1,680,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01423,nc71496350,S,50,26.6,26.91,309.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01429,nc71506955,S,50,13.65,13.59,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01450,nc71570140,S,50,17.42,17.3,-120.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01456,nc71596680,S,50,21.6,21.59,-10.0000000000016,1,0,1,1,0,0,1,0,0,TP,TP
